fixme,count,id,brunetIndex,honoreStatistic,questionRatio,articleLength,avgWordLength,label
1114,8,1114,2751.9544468253616,7.373932151079246,0.0006622516556291391,242,6.239669421487603,0
1115,39,1115,5201.472827721747,8.05339250629511,0.0017667844522968198,409,6.919315403422983,0
1116,7,1116,801.6264441348505,6.16541785423142,0.0,68,6.588235294117647,0
1117,13,1117,2874.1435924255643,7.544639280533449,0.0,247,6.412955465587045,0
1118,76,1118,14539.465029107352,9.044390352932881,0.0013727692499688007,1201,6.671940049958368,0
1119,58,1119,4062.129842603426,7.737616282857904,0.0004361098996947231,324,7.077160493827161,1
1120,105,1120,14929.808495624742,9.122138982389513,0.000732421875,1228,6.671009771986971,0
1121,38,1121,4583.3880773150095,7.8617912770985505,0.0,340,7.429411764705883,0
1122,44,1122,4932.619073756682,8.003708864014126,0.0,391,7.158567774936062,0
1123,52,1123,5873.478417613152,8.18192822575009,0.0,462,6.945887445887446,1
1124,24,1124,3842.4324419406466,7.7394575027994135,0.0,296,7.29054054054054,0
1125,5,1125,1381.7973297996825,6.691042617998217,0.0,110,7.090909090909091,0
1126,22,1126,3275.0080403610427,7.605099521893783,0.0,258,6.965116279069767,0
1127,77,1127,8242.147482628183,8.482893994767352,0.00021915406530791147,662,6.8927492447129906,0
1128,34,1128,6087.377387072236,8.13062532348944,0.0018115942028985507,507,6.5325443786982245,0
1129,55,1129,7528.350778214939,8.317766166719343,0.00048828125,601,6.815307820299501,1
1130,19,1130,2387.2731560873376,7.250611038385139,0.0022026431718061676,195,6.984615384615385,1
1131,11,1131,1787.555396631062,6.9673794004649885,0.001001001001001001,141,7.085106382978723,1
1132,35,1132,5766.432030762906,8.178417698274405,0.0012586532410320957,434,7.32258064516129,0
1133,32,1133,2633.9580388538275,7.3484510214741015,0.0,198,7.398989898989899,1
1134,48,1134,7402.939710599086,8.363497963410605,0.0004923682914820286,571,7.113835376532399,0
1135,16,1135,3417.64845602135,7.584711484190357,0.0,282,6.773049645390071,0
1136,173,1136,24908.254332609584,9.514289416891836,0.0003689492325855962,1802,7.520532741398446,1
1137,20,1137,5081.739065497713,8.012183952971686,0.00035211267605633805,391,7.263427109974424,0
1138,25,1138,2898.7395808523506,7.425879205229239,0.0,215,7.572093023255814,1
1139,19,1139,3712.404773631299,7.673300637497081,0.0014727540500736377,290,7.024137931034483,1
1140,72,1140,8754.888152432668,8.537135864927897,0.0002072538860103627,678,7.116519174041298,1
1141,77,1141,11668.698824847263,8.891167632433032,0.0006191950464396285,930,6.946236559139785,0
1142,16,1142,3153.5742194669383,7.545047693853401,0.0,245,7.093877551020408,1
1143,14,1143,1027.0838815477773,6.583153054931398,0.0,85,6.752941176470588,1
1144,0,1144,104.7208889034558,4.356708826689592,0.0,13,5.0,1
1145,112,1145,14338.05283712274,8.987325017572603,0.001025509550057685,1138,6.855008787346222,0
1146,35,1146,4441.858279203145,7.803026643632217,0.0016339869281045752,331,7.395770392749244,1
1147,88,1147,9870.796176006988,8.601534339849989,0.0003676470588235294,772,7.046632124352332,0
1148,15,1148,1277.6523145672006,6.687954349164617,0.001379310344827586,110,6.590909090909091,1
1149,33,1149,5148.67397592577,7.994650541975279,0.00035549235691432633,427,6.587822014051523,0
1150,64,1150,9419.628354089737,8.54188580400661,0.0001951219512195122,755,6.788079470198675,0
1151,58,1151,8020.762596343322,8.443654288081367,0.0009088843444671666,637,6.9089481946624804,1
1152,0,1152,129.5081323974072,4.420741146854572,0.0,11,7.181818181818182,1
1153,17,1153,4170.7469948254375,7.894101543325459,0.0,323,7.148606811145511,0
1154,63,1154,7600.875952443616,8.36761629513515,0.00047744091668656003,647,6.474497681607419,0
1155,96,1155,10247.140624358903,8.76125639298295,0.0015864621893178213,836,6.785885167464115,0
1156,43,1156,4257.310937790025,7.7778808194818705,0.0004299226139294927,360,6.461111111111111,1
1157,6,1157,2174.054685639263,7.202735653915029,0.000819000819000819,169,7.224852071005917,0
1158,36,1158,6108.822947045491,8.165492866504067,0.0,458,7.454148471615721,1
1159,2,1159,434.81480108089465,5.537334267018537,0.0,41,6.195121951219512,1
1160,2,1160,388.1763691603542,5.524974737162043,0.0,32,7.0,0
1161,18,1161,2530.632722370345,7.336308124106842,0.0,208,6.903846153846154,0
1162,21,1162,3319.979634685645,7.665965036886596,0.000544069640914037,277,6.635379061371841,0
1163,51,1163,8337.875227964258,8.510600075946593,0.0002185792349726776,642,7.126168224299065,0
1164,22,1164,2427.9666450248865,7.441036554151116,0.0,225,5.871111111111111,1
1165,218,1165,32861.17762785764,9.79138211875182,0.0005593153979529057,2465,7.25314401622718,1
1166,7,1166,1206.4067195023333,6.63012999397595,0.0,101,6.643564356435643,1
1167,32,1167,7297.771795022311,8.33767945371215,0.0002463661000246366,579,7.010362694300518,0
1168,37,1168,6210.567357501842,8.219604142010205,0.0,468,7.452991452991453,1
1169,74,1169,12182.106679201323,8.824376186530744,0.0024140012070006035,1039,6.379210779595765,0
1170,94,1170,14773.653211741133,8.991935575009146,0.0004976362279173924,1121,7.170383586083854,1
1171,28,1171,6278.526918550349,8.16154336289275,0.00117096018735363,526,6.494296577946768,0
1172,95,1172,14600.416745808696,9.064360387584665,0.0005014416447285947,1170,6.817948717948718,0
1173,1,1173,162.72595433175164,4.876991850376316,0.0,15,6.466666666666667,1
1174,31,1174,3131.667676078561,7.497477007377616,0.0017533606078316774,255,6.709803921568628,0
1175,42,1175,7828.25403307306,8.498208229740394,0.0016366612111292963,612,6.988562091503268,0
1176,46,1176,5956.520807319271,8.16444990232283,0.0009055236945366737,476,6.9600840336134455,1
1177,16,1177,3741.467227008531,7.808362372735983,0.001454898157129001,296,6.966216216216216,1
1178,17,1178,2369.9154681292866,7.193685818395112,0.0,188,7.079787234042553,0
1179,15,1179,2154.1866064569413,7.201762135339365,0.0008223684210526315,174,6.988505747126437,0
1180,8,1180,1303.364479842703,6.658300870942646,0.00273224043715847,113,6.477876106194691,1
1181,59,1181,5269.474716207,8.017842024097598,0.0006946856547412296,398,7.233668341708543,1
1182,18,1182,2880.2735687671207,7.500368984632572,0.0006242197253433209,227,7.057268722466961,0
1183,16,1183,2829.9317086388564,7.4509875876670355,0.0012706480304955528,235,6.697872340425532,0
1184,12,1184,2278.9926465192602,7.250097698205888,0.0,184,6.826086956521739,0
1185,19,1185,3082.2260664524606,7.533490849517274,0.0011435105774728416,229,7.637554585152839,1
1186,60,1186,8046.660084722901,8.384347278082808,0.001827318410232983,640,6.840625,1
1187,147,1187,21939.922665906186,9.387398099095039,0.0004188657116528441,1696,7.038325471698113,1
1188,9,1188,1218.3521819069774,6.5847420620450805,0.001430615164520744,101,6.920792079207921,1
1189,14,1189,1464.1142100169684,6.76849321164863,0.0,112,7.5,0
1190,55,1190,9153.121795778905,8.618545685676525,0.0006024096385542169,753,6.613545816733068,0
1191,0,1191,91.64479217615175,4.2680823753246635,0.0,7,8.285714285714286,1
1192,59,1192,10592.290890694703,8.778905659800397,0.00017205781142463867,875,6.642285714285714,0
1193,39,1193,4483.586441462122,7.915973853625739,0.0007818608287724785,358,7.145251396648045,0
1194,52,1194,6127.892097902409,8.2243320162496,0.0,483,6.931677018633541,1
1195,49,1195,5206.7866761233345,8.060697912195295,0.0006906077348066298,417,6.94484412470024,0
1196,11,1196,1454.7114481304486,6.8699421461512795,0.0,118,6.923728813559322,0
1197,33,1197,3783.9988416052847,7.698438898394666,0.0009363295880149813,292,7.315068493150685,1
1198,29,1198,5200.469496410522,7.995306620290822,0.0003370407819346141,385,7.706493506493507,1
1199,21,1199,2313.6227505945576,7.257093698902873,0.0,172,7.517441860465116,1
1200,21,1200,2313.6227505945576,7.257093698902873,0.0,172,7.517441860465116,1
1201,272,1201,39444.80860626729,9.973992613421482,0.00037276920926331486,3065,7.001957585644372,1
1202,28,1202,5179.7893181194195,8.000675724122706,0.0,437,6.475972540045767,0
1203,43,1203,6044.048173213102,8.195585226221743,0.0006004202942059442,465,7.163440860215053,1
1204,61,1204,7171.783382957688,8.269244521183056,0.0,505,7.7267326732673265,1
1205,27,1205,4611.67397246421,7.971074614609138,0.0015594541910331384,365,7.027397260273973,0
1206,32,1206,4322.937713821031,7.825555981387891,0.0,332,7.144578313253012,1
1207,23,1207,2164.699985515364,7.183016784558453,0.0008305647840531562,184,6.543478260869565,1
1208,56,1208,7990.990139546833,8.445838348997382,0.00045413260672116256,595,7.401680672268908,1
1209,20,1209,2755.354920241773,7.465464488646978,0.0006361323155216285,217,7.244239631336406,1
1210,56,1210,9355.299184842295,8.53503310954457,0.0011787819253438114,709,7.179125528913963,1
1211,104,1211,9541.981212400337,8.649053026476183,0.0003732039559619332,761,7.042049934296978,0
1212,76,1212,12895.241469715824,8.90724182843957,0.0005701254275940707,1044,6.7203065134099615,1
1213,41,1213,4866.447673538739,7.978875451869687,0.0,370,7.248648648648649,1
1214,38,1214,5095.572660200329,8.09437844497296,0.0,381,7.404199475065616,0
1215,55,1215,7994.812629521422,8.462103225098277,0.0011446886446886447,650,6.72,0
1216,12,1216,1288.2259888946533,6.732563798230595,0.0,117,6.247863247863248,1
1217,74,1217,10366.186130159243,8.688932638879654,0.0001773049645390071,819,6.886446886446887,0
1218,95,1218,12564.40574215755,8.907919585705192,0.005851375073142188,1063,6.430856067732831,0
1219,65,1219,7127.660303846331,8.398240722238944,0.00025342118601115053,568,6.947183098591549,0
1220,253,1220,27481.42110250727,9.612600349135398,0.00033440342429106473,2295,6.515032679738562,0
1221,36,1221,5022.382292904484,7.997214696519312,0.0010932944606413995,435,6.308045977011494,0
1222,95,1222,11565.755724804458,8.777291733176716,0.0003165057762304162,864,7.313657407407407,1
1223,5,1223,479.32340276634056,5.634789603169249,0.0,41,6.829268292682927,0
1224,69,1224,12969.935857738594,8.901986850467432,0.0001398992725237829,991,7.2129162462159435,0
1225,62,1225,7411.2494238929285,8.376632106282134,0.0004874482086278333,578,7.098615916955017,0
1226,13,1226,2037.539782483943,7.101534751952016,0.0,146,7.657534246575342,1
1227,45,1227,7258.963285897626,8.316458830263805,0.00025106703489831785,587,6.785349233390119,0
1228,83,1228,8039.841868327425,8.458042482855802,0.0008986744551786115,652,6.826687116564417,0
1229,20,1229,2234.8915819741705,7.1599514732752585,0.0,190,6.573684210526316,1
1230,75,1230,8025.391467305942,8.456243516775857,0.0031510240828269186,608,7.307565789473684,1
1231,38,1231,5675.670703888607,8.086572205532217,0.0006476683937823834,442,6.986425339366516,1
1232,13,1232,1710.7038181653757,6.952455457900044,0.0,131,7.450381679389313,1
1233,16,1233,3396.7151546847576,7.7116933651966155,0.002136752136752137,252,7.428571428571429,1
1234,26,1234,4579.908294617307,7.940458172653816,0.0003979307600477517,353,7.118980169971671,0
1235,50,1235,3269.0945150153043,7.610654750984761,0.0005446623093681918,258,7.116279069767442,0
1236,66,1236,11029.695561540002,8.724999208973802,0.0011664722546242292,838,7.1610978520286395,1
1237,4,1237,205.42431547128882,4.910094064874379,0.0,15,8.0,1
1238,5,1238,1229.2798373228625,6.691398986852037,0.0,107,6.420560747663552,1
1239,10,1239,2400.184861786836,7.268897648453587,0.0,196,6.877551020408164,0
1240,11,1240,1659.483460656712,6.91724139319254,0.0010834236186348862,125,7.384,1
1241,10,1241,808.0023075204027,6.156978985585555,0.0,69,6.840579710144928,1
1242,14,1242,1256.5049659122953,6.671264114724238,0.0,110,6.4818181818181815,1
1243,98,1243,8906.832976374413,8.53720219576402,0.0008254230293025176,658,7.364741641337386,1
1244,46,1244,6792.296169449175,8.32727024570083,0.0026946914578280788,575,6.453913043478261,0
1245,136,1245,17300.863287227257,9.240548062118771,0.0009480669967344359,1370,6.929197080291971,0
1246,109,1246,13091.904929986575,8.896402071962644,0.0019654639898918995,1073,6.638397017707362,1
1247,63,1247,5580.966248340623,8.075120679757484,0.0,455,6.854945054945055,1
1248,72,1248,7777.005234165871,8.491640061628296,0.0009413979759943516,603,7.0464344941956885,0
1249,16,1249,3837.634910340952,7.741367479508441,0.0009456264775413711,316,6.693037974683544,1
1250,13,1250,2770.680799752184,7.419540442242828,0.0,234,6.683760683760684,1
1251,39,1251,8386.499878312079,8.482534596498862,0.0015277171540811873,676,6.77810650887574,0
1252,1,1252,323.5432968672799,5.280967728212923,0.0,27,7.0,1
1253,55,1253,6700.891595219449,8.269764266007375,0.0005415651232060655,516,7.156976744186046,1
1254,4,1254,763.5316014662349,6.097856788418328,0.0,63,6.841269841269841,1
1255,114,1255,13398.919929178846,8.956794885305799,0.00040805223068552776,1028,7.151750972762646,1
1256,18,1256,3329.9705636941003,7.621242576773266,0.0010746910263299302,284,6.552816901408451,1
1257,37,1257,5964.232977369989,8.08487062913819,0.0006163328197226503,473,6.8604651162790695,0
1258,33,1258,3878.1263741404136,7.789609833535165,0.0,281,7.640569395017794,0
1259,70,1259,6831.757774078352,8.271965464684802,0.0010761366693570083,532,6.9868421052631575,1
1260,76,1260,5502.086407262097,8.066748150977114,0.0016561775422325273,469,6.437100213219616,1
1261,12,1261,1284.8529039813775,6.640435901049241,0.0014184397163120568,112,6.294642857142857,1
1262,72,1262,8994.400118468133,8.508555998020574,0.00040346984062941297,723,6.856154910096818,1
1263,42,1263,5452.879274769193,8.03036558617653,0.002005347593582888,377,7.936339522546419,1
1264,40,1264,3297.3918384013105,7.668405332643668,0.0010905125408942203,242,7.578512396694215,1
1265,15,1265,1132.0108894128168,6.667543819155779,0.004694835680751174,96,6.65625,0
1266,34,1266,4576.02009999419,7.946971357693591,0.0003891050583657588,373,6.890080428954423,1
1267,112,1267,15111.840844356258,9.014568767457824,0.00024324981756263683,1289,6.378588052754073,0
1268,67,1268,9600.485178647554,8.665299667765678,0.00018814675446848542,741,7.172739541160594,0
1269,30,1269,7039.2822125591565,8.307264962098685,0.0002541942043721403,574,6.853658536585366,0
1270,27,1270,5145.878300580113,8.005719738806828,0.0010578279266572638,416,6.8173076923076925,0
1271,98,1271,14155.506248997328,9.005862438171077,0.0005056250790039186,1052,7.519961977186312,1
1272,6,1272,1217.897956574329,6.590478274603885,0.0029239766081871343,99,6.909090909090909,1
1273,20,1273,2895.178475716168,7.489188469912081,0.0,225,7.226666666666667,0
1274,69,1274,11062.77913429583,8.72799421953206,0.0004984216647283602,863,6.974507531865585,0
1275,97,1275,10623.50280714901,8.687476769650713,0.00017301038062283736,807,7.162329615861214,1
1276,25,1276,3132.0739475459472,7.6475032799929865,0.0,282,6.2695035460992905,1
1277,53,1277,9458.908173809637,8.643468172796169,0.0005754843660080568,758,6.87730870712401,0
1278,10,1278,728.5711187941581,6.144680724489748,0.0,64,6.53125,0
1279,9,1279,1708.9510478598784,6.951430342484799,0.0071794871794871795,156,6.25,0
1280,18,1280,4922.487383515567,8.012093081055589,0.0010905125408942203,402,6.843283582089552,0
1281,206,1281,22289.138156106583,9.403189650656792,0.00032984250020615157,1665,7.283483483483484,1
1282,38,1282,3888.2461230023,7.776237300387445,0.0004601932811780948,324,6.70679012345679,0
1283,10,1283,1727.7314288074695,6.941118414132713,0.0010030090270812437,138,7.22463768115942,0
1284,22,1284,3249.4500503323407,7.565016180977674,0.0011013215859030838,254,7.149606299212598,0
1285,16,1285,2696.885364014158,7.372060887113235,0.0,210,7.142857142857143,1
1286,63,1286,8701.583477294149,8.55003543222022,0.0008225375282747275,745,6.5275167785234895,0
1287,28,1287,4343.8761112795455,7.836290737272729,0.0004177109440267335,330,7.254545454545455,0
1288,102,1288,11979.406744555337,8.894670262984233,0.00030557677616501144,1015,6.448275862068965,0
1289,61,1289,8130.255883776135,8.451503737939795,0.0006753714542998649,655,6.781679389312977,0
1290,48,1290,7451.0763706890575,8.408805877400216,0.00023775558725630053,640,6.571875,0
1292,1,1292,168.09423128818912,4.815873035320271,0.0,14,6.928571428571429,1
1293,11,1293,1285.558954161792,6.746328190184102,0.0,99,7.292929292929293,1
1294,52,1294,6885.059085740519,8.228443883004033,0.0018686599038974907,597,6.274706867671692,0
1295,90,1295,9691.513936198702,8.68273184267574,0.0005665722379603399,794,6.668765743073048,0
1296,229,1296,29889.170008625817,9.696586376767783,0.000799409666707662,2474,6.573160873080032,0
1297,15,1297,2446.0342614561177,7.345536979677956,0.0,219,6.242009132420091,0
1298,26,1298,4640.050345441967,7.868947026199513,0.0,367,6.937329700272479,0
1299,48,1299,7361.09493817159,8.400659375160286,0.000749063670411985,596,6.719798657718121,0
1300,60,1300,10140.11504966109,8.640907321256721,0.0014500634402755121,798,6.913533834586466,0
1301,20,1301,1885.6051696085008,7.129383396892683,0.0018885741265344666,161,6.577639751552795,1
1302,24,1302,2188.7505857827077,7.191169636992096,0.0,161,7.714285714285714,1
1303,20,1303,2993.0393115745997,7.499775394416193,0.0,233,7.111587982832618,0
1304,20,1304,3507.639375645348,7.724383516313104,0.0015151515151515152,290,6.827586206896552,1
1305,33,1305,4405.566391771535,7.812111924186333,0.006647278770253427,374,6.435828877005347,0
1306,71,1306,9351.177660040352,8.65428148605219,0.00019489378288832586,776,6.612113402061856,0
1307,4,1307,868.0105673672027,6.245691396835923,0.002008032128514056,75,6.64,0
1308,20,1308,3386.6109845093188,7.550661243105336,0.0,267,7.123595505617978,0
1309,46,1309,7199.874857793332,8.462948176563842,0.0015120967741935483,545,7.280733944954129,1
1310,53,1310,7186.48719307139,8.376653168637239,0.0010230179028132991,609,6.420361247947455,0
1311,36,1311,6303.520057489092,8.283591922485448,0.0002852253280091272,487,7.19917864476386,0
1312,22,1312,2350.329389880284,7.314598747060423,0.0007575757575757576,196,6.73469387755102,1
1313,30,1313,2388.7752297322,7.355751265464037,0.0,178,7.5,0
1314,2,1314,231.10235490519992,5.118848878736489,0.0,17,7.9411764705882355,1
1315,35,1315,5911.915016793542,8.160280123890239,0.0018575851393188853,497,6.498993963782696,0
1316,24,1316,2662.652613782684,7.369114509987671,0.0006844626967830253,216,6.763888888888889,0
1317,36,1317,5662.804870039118,8.084302792984218,0.0006491398896462187,461,6.683297180043384,0
1318,75,1318,9620.90564555701,8.598160211905778,0.0009471490812653912,735,7.182312925170068,0
1319,29,1319,4343.803913677977,7.836407995370682,0.0012234910277324632,354,6.926553672316384,1
1320,14,1320,1177.6399422861823,6.574247394324939,0.0030534351145038168,92,7.119565217391305,1
1321,26,1321,5817.237599315883,8.128349184324309,0.0012476606363069245,490,6.542857142857143,0
1322,21,1322,3225.0137026595116,7.582418391136358,0.0011350737797956867,224,7.866071428571429,1
1323,1,1323,243.2182385610012,5.137198017404685,0.0,18,7.944444444444445,1
1324,66,1324,6342.03886476459,8.258681496264236,0.0005772005772005772,475,7.294736842105263,1
1325,27,1325,2959.382206111536,7.4649438812599485,0.001215066828675577,235,7.004255319148936,1
1326,21,1326,3169.529371403071,7.54789229256174,0.0,247,7.4048582995951415,0
1327,55,1327,9048.357148718786,8.55296667414575,0.0006093845216331506,729,6.753086419753086,0
1328,17,1328,2148.7114521901335,7.154659998774343,0.0016963528413910093,174,6.775862068965517,0
1329,36,1329,6026.962487186404,8.186034811218764,0.0018143332325370426,475,6.962105263157895,1
1330,3,1330,397.06322268432075,5.60784246692227,0.0,30,7.433333333333334,1
1331,2,1331,216.13114528821916,5.052083179662361,0.0,18,6.888888888888889,1
1332,19,1332,1824.9137831997214,6.988775530681807,0.0,144,7.270833333333333,1
1333,5,1333,890.2762840455622,6.378911149713468,0.0,69,7.246376811594203,0
1334,4,1334,796.5783563092326,6.340359303727752,0.0,65,6.7846153846153845,1
1335,14,1335,501.29230737223094,5.838313367613807,0.0,38,7.526315789473684,1
1336,16,1336,2029.1169367163407,7.158669627241704,0.001763668430335097,157,7.222929936305732,1
1337,9,1337,895.2377597243282,6.332264141888424,0.001968503937007874,72,7.055555555555555,1
1338,33,1338,5457.501461185925,8.148060012555463,0.0006557377049180328,449,6.7928730512249444,0
1339,25,1339,2999.343029216829,7.465916948975835,0.0006049606775559589,254,6.5078740157480315,0
1340,12,1340,2285.1608651079964,7.335611502692394,0.0,181,7.0220994475138125,1
1341,0,1341,48.859681480318045,4.08477511120595,0.0,4,8.0,1
1342,3,1342,685.5840597852272,5.990173391344362,0.0,54,7.166666666666667,1
1343,9,1343,1485.1561353391205,6.813799020921659,0.0,117,7.094017094017094,1
1344,25,1344,2830.2201616481716,7.483284588816649,0.0012453300124533001,237,6.776371308016878,0
1345,21,1345,4764.307984121855,8.031473989657732,0.000384172109104879,373,6.978552278820375,1
1346,10,1346,1891.4156019619295,7.0480605519873425,0.0009505703422053232,152,6.921052631578948,1
1347,15,1347,1457.9891109008538,6.8882106829091665,0.0,128,6.25,1
1348,62,1348,6772.162712735637,8.242063585035577,0.0005405405405405405,492,7.520325203252033,1
1349,74,1349,8722.927031078418,8.55930673861991,0.0004082465809348847,672,7.290178571428571,0
1350,77,1350,8339.697714352884,8.482647754329909,0.00043706293706293706,623,7.345104333868379,1
1351,35,1351,3455.609113090141,7.749173821033177,0.0015608740894901144,304,6.322368421052632,0
1352,53,1352,6087.231430299577,8.24045105900279,0.0002967359050445104,487,6.919917864476386,0
1353,24,1353,2934.2030856879683,7.466227556215481,0.0006211180124223603,230,7.0,0
1354,40,1354,5370.146545362832,8.106996908932171,0.0003315649867374005,427,7.063231850117096,0
1355,170,1355,17384.32471501705,9.184812015512328,0.0004211412929037692,1308,7.261467889908257,1
1356,69,1356,10919.416985687245,8.823164140980264,0.0015148964820737249,790,7.520253164556962,1
1357,59,1357,5922.360259375091,8.254008590564844,0.0,498,6.614457831325301,0
1358,8,1358,1095.4814409358194,6.543112165394228,0.0032,100,6.25,0
1359,22,1359,3011.2593848443803,7.517908974031152,0.0005820721769499418,245,7.012244897959183,0
1360,40,1360,5172.626128179155,8.085864220555816,0.0,423,6.801418439716312,0
1361,74,1361,9096.144531588314,8.532258622936176,0.00040412204485754696,729,6.788751714677641,0
1362,20,1362,3377.067278124103,7.728160181526599,0.0005396654074473826,269,6.888475836431227,0
1363,154,1363,17306.38450382614,9.150165648940114,0.0013806287170773151,1333,7.0637659414853715,1
1364,30,1364,4528.394420107134,7.884000511998242,0.0023932987634623054,360,6.963888888888889,0
1365,1,1365,589.1316702211135,6.012287895121547,0.0,43,7.8604651162790695,1
1366,3,1366,878.1379230541528,6.3989276578788195,0.0,72,6.958333333333333,0
1367,2,1367,726.0589704850851,6.159173687830344,0.0,59,6.983050847457627,1
1368,74,1368,11983.067373048707,8.839405941926513,0.0006109668550481136,939,6.972310969116081,0
1369,65,1369,9937.932105880565,8.663882635938533,0.0,806,6.795285359801489,0
1370,6,1370,1297.356482692095,6.686692893871752,0.0,97,7.371134020618556,1
1371,69,1371,9822.145155952303,8.583729715216482,0.000561377245508982,765,6.98562091503268,0
1372,8,1372,2418.7079600399475,7.309597671356453,0.0007501875468867217,197,6.766497461928934,0
1373,9,1373,1362.6779279744942,6.7358160029418785,0.0,103,7.29126213592233,0
1374,2,1374,1500.5787569040035,6.773374546178502,0.0,254,3.2559055118110236,1
1375,43,1375,5796.605219252368,8.113183780024062,0.00031575623618566466,484,6.543388429752066,0
1376,57,1376,7105.616237446034,8.285293467752567,0.0,579,6.677029360967185,0
1377,92,1377,11204.646317273062,8.777949325928763,0.0013012361743656475,825,7.452121212121212,1
1378,375,1378,53869.246327808025,10.285649915074456,0.001091814800914395,4254,6.889750822755054,1
1379,8,1379,1785.7660518896894,7.0999092907524215,0.0,143,6.979020979020979,0
1380,10,1380,1773.7867253869986,6.976602685344096,0.0010183299389002036,142,6.915492957746479,1
1381,15,1381,1607.1984977728096,6.815639990074331,0.0021929824561403508,133,6.857142857142857,1
1382,15,1382,1803.317346737467,7.000362946651623,0.003988035892323031,144,6.965277777777778,1
1383,67,1383,8689.566707150268,8.52964675149742,0.00041762372102735435,661,7.245083207261724,1
1384,69,1384,6677.891572052682,8.397598515730586,0.0,515,7.178640776699029,1
1385,37,1385,2676.9018839001074,7.427590196905715,0.0006583278472679394,233,6.51931330472103,0
1386,7,1386,944.4469696088976,6.337153438834119,0.001834862385321101,83,6.566265060240964,1
1387,45,1387,6841.613902902256,8.257245464228616,0.0010655301012253596,524,7.16412213740458,0
1388,110,1388,19060.89256498079,9.276881820126105,0.00019204916458613405,1360,7.6573529411764705,1
1389,24,1389,2795.2164439984435,7.385851078125209,0.0,208,7.7548076923076925,1
1390,1,1390,256.8248533056726,5.100661445753976,0.006622516556291391,22,6.863636363636363,1
1391,52,1391,7924.1708177461405,8.54932150516776,0.0006899724011039559,638,6.815047021943574,0
1392,9,1392,1938.0593317959651,7.096036055795179,0.0,142,7.704225352112676,1
1393,37,1393,5464.057886248137,8.07182478430489,0.00033057851239669424,485,6.237113402061856,0
1394,63,1394,10498.520421182553,8.65032450401942,0.0022759103641456584,852,6.704225352112676,0
1395,10,1395,883.9959840641559,6.3461374883760415,0.0,74,6.743243243243243,1
1396,11,1396,1407.139338206284,6.699500340161678,0.006157635467980296,134,6.059701492537314,0
1397,6,1397,2232.5869578190736,7.176794051857585,0.0,182,6.791208791208791,1
1398,44,1398,4365.193627505,7.798070524453031,0.0012631578947368421,392,6.058673469387755,0
1399,9,1399,1316.3304994284806,6.726766167421961,0.0013315579227696406,103,7.29126213592233,1
1400,89,1400,10284.290691016897,8.692238339239417,0.000354421407052986,771,7.319066147859922,1
1401,33,1401,3134.8707670137537,7.53689712956617,0.001658374792703151,244,7.413934426229508,1
1402,15,1402,2524.143648247103,7.315693516858411,0.0,196,7.066326530612245,0
1403,7,1403,606.2239947739545,6.055753036990344,0.00872093023255814,47,7.319148936170213,0
1404,79,1404,14163.445092022539,9.001047819573653,0.0010381520892810796,1080,7.135185185185185,1
1405,13,1405,1413.1679307434188,6.890100343743416,0.002544529262086514,118,6.661016949152542,1
1406,58,1406,8159.737206526364,8.495723174798771,0.00177896375361352,628,7.160828025477707,0
1407,39,1407,5699.564395323371,8.090773213488,0.0003224766204450177,442,7.015837104072398,0
1408,7,1408,1743.2333810441764,6.957424177830258,0.0009881422924901185,145,6.979310344827586,0
1409,25,1409,2741.7281575674897,7.395831222869548,0.0,215,7.316279069767442,0
1410,9,1410,1474.420066890886,6.873235224539159,0.0,112,7.357142857142857,1
1411,66,1411,6353.861917617356,8.199173189752894,0.0,485,7.28659793814433,1
1412,13,1412,1413.7587390643528,6.915494484692134,0.0,119,6.6722689075630255,1
1413,0,1413,43.77368305704017,3.475305353815877,0.0,4,7.0,1
1414,73,1414,8511.668079568697,8.518489647950464,0.0008637443316778234,692,6.692196531791907,0
1415,19,1415,3020.1338134898797,7.508787170634276,0.0,240,6.966666666666667,1
1416,19,1416,4348.109371278526,7.863093011651984,0.000819000819000819,339,7.20353982300885,0
1417,0,1417,78.84659642878688,4.213053095399427,0.0,8,5.875,1
1418,21,1418,3732.624325497348,7.71755893494176,0.00047460844803037496,323,6.523219814241486,0
1419,28,1419,3314.4886476954152,7.613853940145409,0.0010576414595452142,283,6.681978798586573,0
1420,30,1420,3274.8221314935117,7.589749587744481,0.0005515719801434088,253,7.16600790513834,0
1421,21,1421,3140.8192473119875,7.500395013533329,0.0011655011655011655,250,6.864,0
1422,28,1422,3951.9474395851507,7.770719691520969,0.006887052341597796,316,6.8924050632911396,1
1423,4,1423,244.7973092699525,5.042887337933443,0.0,23,6.217391304347826,1
1424,22,1424,3073.097620184631,7.534167241717774,0.0,220,7.631818181818182,1
1425,64,1425,5523.95624392561,8.127873512168028,0.0013196964698119432,442,6.857466063348416,0
1426,136,1426,13180.092890380898,8.907950670652127,0.0002777392028884877,959,7.5088633993743485,0
1427,32,1427,3313.248863490581,7.686813769313992,0.0,253,7.217391304347826,1
1428,6,1428,1048.7454626056722,6.542729234942863,0.0,94,6.26595744680851,1
1429,3,1429,403.9099887106765,5.562877021578963,0.0,33,6.909090909090909,1
1430,17,1430,2589.0099494535916,7.33123889259298,0.001388888888888889,208,6.923076923076923,1
